dataset,split,image_id,width,height,aspect_ratio,n_boxes,is_positive
crop_clahe_2class,train,5d13674e2ed04208bf232e2eeb468f7a,705,1411,0.49964564138908574,1,True
crop_clahe_2class,train,5d2610e24aff460252ead498200a6a4c,614,1397,0.43951324266284897,0,False
crop_clahe_2class,train,5d5960ded41f31f8fff79d51a6863eeb,719,1809,0.3974571586511885,0,False
crop_clahe_2class,train,5dd32d9ce25c6a5199ced1bb923ee1be,600,1477,0.4062288422477996,0,False
crop_clahe_2class,train,5de0ba2a3c81fd4db1de287582c8315b,739,1467,0.5037491479209271,0,False
crop_clahe_2class,train,5df6dcae8bbec1c608eece889b6dd63c,535,1590,0.33647798742138363,0,False
crop_clahe_2class,train,5e03164c384d5c48fd8e2465b130f9a0,661,1575,0.41968253968253966,0,False
crop_clahe_2class,train,5e16b129e337c2191bd0207390259575,493,2048,0.24072265625,1,True
crop_clahe_2class,train,5e1c9649882d7718965f16a8fdbbdad2,568,1436,0.3955431754874652,0,False
crop_clahe_2class,train,5e336958f6e734091af43fa3c726d0ee,563,1416,0.3975988700564972,0,False
crop_clahe_2class,train,5e35ead87bb708f1fea95033ddb2e093,730,2048,0.3564453125,1,True
crop_clahe_2class,train,5ec31710f02e8a75d7f2afe393e33e84,475,1327,0.3579502637528259,0,False
crop_clahe_2class,train,5ec47acab5554204d0aee3fe201e63f9,1054,2036,0.5176817288801572,0,False
crop_clahe_2class,train,5ece74cda0f90e892eef16f2012a933b,388,1205,0.3219917012448133,0,False
crop_clahe_2class,train,5f0884ab98a63981fcdb3a2777eb2f37,468,1590,0.2943396226415094,0,False
crop_clahe_2class,train,5f28cc666f1f02765ed25c945c421fd6,655,1583,0.41377132027795327,0,False
crop_clahe_2class,train,5f684c092ea82e6ce621989c51199b59,715,1385,0.516245487364621,0,False
crop_clahe_2class,train,5f9a32735db9ecec06a567d561ff0a37,761,1781,0.4272880404267266,0,False
crop_clahe_2class,train,5fc2b7ae0d14bcb0bc542690ff32b5f0,600,1371,0.437636761487965,0,False
crop_clahe_2class,train,5fed797aa63c8200f5d4bd055f18401b,679,1209,0.5616211745244003,0,False
crop_clahe_2class,train,5ffb318b2336992f7b0e09d1afdd212f,598,1834,0.3260632497273719,0,False
crop_clahe_2class,train,60039396132c05c8fccb6ad4c4a2a8b7,532,1463,0.36363636363636365,0,False
crop_clahe_2class,train,601c1dccfcfa0ddd302fb7abf691386c,548,1673,0.3275552898983861,0,False
crop_clahe_2class,train,6057b80f4f3e7d18f2bac341f7a64e07,592,1336,0.4431137724550898,1,True
crop_clahe_2class,train,609c1a1836fc1cbc227728156418720a,518,1484,0.3490566037735849,0,False
crop_clahe_2class,train,60d96db2974378fb395f99597e1a8959,543,1363,0.3983859134262656,0,False
crop_clahe_2class,train,60e81ff78836bc1cadfb0bb97d5b53b3,526,1351,0.3893412287194671,0,False
crop_clahe_2class,train,611b1780b56340f0d3072c2a09967088,710,1680,0.4226190476190476,1,True
crop_clahe_2class,train,613b5e93cf7503b69d32b607c5fb878c,517,1692,0.3055555555555556,0,False
crop_clahe_2class,train,6170c92acc7a1e491d3e154ac28faf92,638,1977,0.3227111785533637,0,False
crop_clahe_2class,train,61a95e8381bf91342162160976f0762b,479,1912,0.25052301255230125,0,False
crop_clahe_2class,train,6266ffa44d75d2edc9d3c725b20b6d49,873,1900,0.4594736842105263,2,True
crop_clahe_2class,train,626bc8c9ca452145d362331ba443ad2b,535,1267,0.4222573007103394,0,False
crop_clahe_2class,train,626d9144ab105af67e6ab1b00397531a,820,2048,0.400390625,1,True
crop_clahe_2class,train,62707e7e7c47bf3fa9771914babb2d35,644,1627,0.395820528580209,0,False
crop_clahe_2class,train,62920323da267f6a7c30adf394aa05c4,737,2040,0.36127450980392156,0,False
crop_clahe_2class,train,62a75e0ea282da6d3d2d3d58586eb054,985,1929,0.5106272680145153,0,False
crop_clahe_2class,train,62bc0c3735b87acc2c86f5c80497149b,540,2048,0.263671875,3,True
crop_clahe_2class,train,62bee7e64437d079c4cccf0b5293240f,529,1623,0.325939617991374,1,True
crop_clahe_2class,train,62cbcf22d1f888505a2e9a67a654f749,398,1197,0.33249791144527985,0,False
crop_clahe_2class,train,62f8a16b3e780f015c1ba48c7c98f184,526,1603,0.32813474734872117,1,True
crop_clahe_2class,train,633b5f53e56b748d9a0025dcd9d48819,663,1366,0.48535871156661786,0,False
crop_clahe_2class,train,636cb56c0cc5ff8fb28c0d507f25f5e0,594,1656,0.358695652173913,0,False
crop_clahe_2class,train,63857e01d707240c042dd951cffb43de,560,1666,0.33613445378151263,1,True
crop_clahe_2class,train,63a33261216a0e89e41e92fe6e97c511,783,1518,0.5158102766798419,0,False
crop_clahe_2class,train,63e191a5f5f4c92b9cb224916003d641,592,1433,0.41311933007676205,0,False
crop_clahe_2class,train,63f4053da6b026f6b58b159fdf79b6ab,665,1697,0.3918680023571008,1,True
crop_clahe_2class,train,63fe555f196dada8d3f72aa60808c61d,471,1348,0.34940652818991097,0,False
crop_clahe_2class,train,642e3c4fc9781baacd965a5d6b5d6f1f,562,1398,0.402002861230329,1,True
crop_clahe_2class,train,64407b85c4d7eb2774ed48fc009e4946,630,1507,0.418049104180491,0,False
crop_clahe_2class,train,64651df40e6053426bfc038208adcc45,494,2048,0.2412109375,0,False
crop_clahe_2class,train,646a8026c7980f5bc53fa0934a9a6e9d,740,1610,0.45962732919254656,1,True
crop_clahe_2class,train,64d1ea4620875b22baa7592dd99503a5,724,1863,0.38862050456253355,0,False
crop_clahe_2class,train,64e88bc3716211bb2fc5dae3ca9e5b92,408,1180,0.34576271186440677,1,True
crop_clahe_2class,train,64e99947cfb282b5c17e447510317465,661,1360,0.4860294117647059,1,True
crop_clahe_2class,train,64fdb492374ddfe9294ec558c3cf4fd9,591,1599,0.3696060037523452,1,True
crop_clahe_2class,train,650394b6a96f4361b90153e5714fbcdb,454,1641,0.27666057282145035,0,False
crop_clahe_2class,train,65051e476f2f4168e62fea74a72bf64f,660,1523,0.43335521996060405,0,False
crop_clahe_2class,train,650fa8b88dbd835ea6fe65afffdf46ae,502,1316,0.38145896656534956,0,False
crop_clahe_2class,train,6587b6ecbcf196b298b5898f7ad4763b,482,1666,0.2893157262905162,1,True
crop_clahe_2class,train,659d73c36bccfd3f6deef0f75e994542,616,1261,0.48850118953211735,0,False
crop_clahe_2class,train,65b0ee3395e8012580aabe4298b8db29,564,1327,0.4250188394875659,0,False
crop_clahe_2class,train,65ece004ffc7a5d3b472b0ff63c02680,569,1394,0.4081779053084649,2,True
crop_clahe_2class,train,66a397f73dd5c7b4abf3e36b25a8bee8,715,2010,0.35572139303482586,0,False
crop_clahe_2class,train,66d5d94402456f664753ec443d077bf9,693,1443,0.4802494802494803,1,True
crop_clahe_2class,train,672403a328673f3449232545b85aaec8,534,1566,0.34099616858237547,0,False
crop_clahe_2class,train,673d70ba894806521b0aa011916479e8,571,2048,0.27880859375,0,False
crop_clahe_2class,train,673e2ee6dfb0c4165a7cfde1ba5a7f55,511,2048,0.24951171875,1,True
crop_clahe_2class,train,674679c0fd5dc201a2a72cd58b1f664d,617,1776,0.3474099099099099,0,False
crop_clahe_2class,train,676b9f60a6624a63d87222b7258912ff,688,1274,0.5400313971742543,0,False
crop_clahe_2class,train,6770e08049264165b58c5f5ddcfd5b95,669,1666,0.4015606242496999,1,True
crop_clahe_2class,train,679a6515593f9692eb6a622b7b6b0aa0,813,2017,0.4030738720872583,0,False
crop_clahe_2class,train,67dea0931fcb44269001390823579e2b,634,1434,0.4421199442119944,0,False
crop_clahe_2class,train,67eba147095e0fb7cc0fb928c08a6fa0,544,1909,0.28496595075956,1,True
crop_clahe_2class,train,686bb979adc67a0c946842558d2af25b,581,1363,0.42626559060895086,0,False
crop_clahe_2class,train,686c9c4b3bd36755a0ba9fa3af3fcc64,577,1456,0.39629120879120877,1,True
crop_clahe_2class,train,688ece496be02afd7ee4ed6e3d5ab036,574,2048,0.2802734375,0,False
crop_clahe_2class,train,689d1143a98c1fe8d350b31390df9f44,294,1268,0.23186119873817035,1,True
crop_clahe_2class,train,68d8e8224d734cc788f6f568cc7a68e6,612,1832,0.33406113537117904,0,False
crop_clahe_2class,train,68e4a2c85b46b78118fd2dac46a9afbb,479,1780,0.26910112359550564,1,True
crop_clahe_2class,train,68f14d57f130a220be3e12843c7fe4e6,624,2032,0.30708661417322836,0,False
crop_clahe_2class,train,695df8c9911560d417ce15849bc24ccd,538,1642,0.3276492082825822,0,False
crop_clahe_2class,train,695eb015c1143034838b1f25672d458a,720,1692,0.425531914893617,2,True
crop_clahe_2class,train,69654e22a33e3675540b2478c316748e,708,1459,0.4852638793694311,0,False
crop_clahe_2class,train,699122d9e279ec00f80268ae88ca559d,590,1758,0.33560864618885095,0,False
crop_clahe_2class,train,69d79c2c0b56b3b3661edf4d7bfd60bd,427,1280,0.33359375,1,True
crop_clahe_2class,train,69daaec36755fed0da6474ca6bc691df,605,1628,0.3716216216216216,0,False
crop_clahe_2class,train,6a6791777247d4f3bbbd7572af3162eb,473,1491,0.31723675385647215,0,False
crop_clahe_2class,train,6a8f30e75d05f8a4765b7fa573b71923,586,1664,0.35216346153846156,0,False
crop_clahe_2class,train,6ab2f8643bffd0c603fdb15f66f9ff3c,706,1605,0.43987538940809967,0,False
crop_clahe_2class,train,6b1222cd26195c04de415ec10a695eb0,517,1361,0.3798677443056576,0,False
crop_clahe_2class,train,6b346f3ba243c3a6bd405dd160312526,456,1603,0.28446662507797876,0,False
crop_clahe_2class,train,6b5574429c8b4695701f26fc41da4df8,668,1440,0.4638888888888889,0,False
crop_clahe_2class,train,6bd773092b4ec86af52476bc1734569e,513,1564,0.3280051150895141,0,False
crop_clahe_2class,train,6be2ba6c6698e9813dcff3e3078761d6,478,1549,0.30858618463524856,0,False
crop_clahe_2class,train,6c99a21ba3cb9bb9434f9d98dd42327c,556,2020,0.27524752475247527,0,False
crop_clahe_2class,train,6c9c907b9753f739252e368691dbe29b,659,1459,0.4516792323509253,0,False
crop_clahe_2class,train,6c9c9dde0fac8f93b016a15dad1a5919,504,1333,0.37809452363090773,0,False
crop_clahe_2class,train,6c9cb47d0270dae7c603c99080c6f17f,477,1482,0.32186234817813764,0,False
crop_clahe_2class,train,6caa0cd509e3656be7e3c0c0cb3b7104,699,2048,0.34130859375,1,True
crop_clahe_2class,train,6cbca4d4abae29e07e04c8a9dce77411,575,1294,0.44435857805255025,0,False
crop_clahe_2class,train,6cd65ef22189053a705f3e917ed42144,666,1563,0.42610364683301344,0,False
crop_clahe_2class,train,6cf27c3dfa6cf2f0fbf877f3e8bec9b7,686,2048,0.3349609375,0,False
crop_clahe_2class,train,6cf5502071c2a05d6acde51d7bb6fd7a,586,1386,0.4227994227994228,0,False
crop_clahe_2class,train,6d03c10423e381aabf66e6f25a561ac3,641,1823,0.35161821173889196,0,False
crop_clahe_2class,train,6d04b0e2eecf3dcfd92ba285c28b5a72,459,1484,0.30929919137466305,1,True
crop_clahe_2class,train,6d31d71f628fe19b9be1d7553939fc84,663,1533,0.4324853228962818,0,False
crop_clahe_2class,train,6d33109be809f7813b5e387387072fdb,667,2048,0.32568359375,0,False
crop_clahe_2class,train,6d39a2b164cb22765c1b993c8b05d038,642,1625,0.3950769230769231,0,False
crop_clahe_2class,train,6d5af8fc9af34b49cb4e144c9b11d401,535,1564,0.3420716112531969,0,False
crop_clahe_2class,train,6d90008f318d777c48972e3c72c83f9c,457,1238,0.3691437802907916,0,False
crop_clahe_2class,train,6d9dc7a5dd8bdbe82eceb4424ca04cf5,568,1403,0.40484675694939415,1,True
crop_clahe_2class,train,6dcb216a0585df8b7cbbda32572c72c7,440,1246,0.35313001605136435,0,False
crop_clahe_2class,train,6e04882c8bf75eb22b55ac02e8242cd0,621,1686,0.3683274021352313,1,True
crop_clahe_2class,train,6e66c1b763178000c4742194dda4f8ad,676,2048,0.330078125,1,True
crop_clahe_2class,train,6e7fd0e35cfd0d6a6f78b60ed69cacff,605,1144,0.5288461538461539,0,False
crop_clahe_2class,train,6e7ff5dab08ac8b887fe5ac4974ac5a7,643,1571,0.4092934436664545,0,False
crop_clahe_2class,train,6eb9494ffecd8972c597c49749159aca,485,1433,0.33845080251221216,0,False
crop_clahe_2class,train,6eda4151aea6cd1d1b75431733bcc2fb,624,1405,0.4441281138790036,0,False
crop_clahe_2class,train,6f0c77d7149a680a0a8ea790b6acb4f8,535,1303,0.41059094397544127,0,False
crop_clahe_2class,train,6f5fb90cdd2b85c40db91f18a18edc78,767,2048,0.37451171875,0,False
crop_clahe_2class,train,6f6a2508282c16452887f6ee07355368,673,1409,0.47764371894960966,0,False
crop_clahe_2class,train,6f6c283d16eef33b314e99fcedad3831,505,1463,0.34518113465481887,1,True
crop_clahe_2class,train,6f9e49fc60bf2191b109b84f136089ef,721,1735,0.4155619596541787,1,True
crop_clahe_2class,train,6ffb4582bf7434518000863d13bf8915,489,1280,0.38203125,1,True
crop_clahe_2class,train,7007ced529a36ac4b7639b8ab15f3ce0,534,1591,0.3356379635449403,1,True
crop_clahe_2class,train,7041e1f08dc535782a076cc92cf8f8a4,418,1210,0.34545454545454546,1,True
crop_clahe_2class,train,7106e773a592248be9617d781c4887b5,632,1663,0.3800360793746242,2,True
crop_clahe_2class,train,716141d4aefa3ac2bdfc97f9a74dbf01,957,1937,0.4940629839958699,0,False
crop_clahe_2class,train,71a87f0aeb9ba3b6a4e2688e91ca4e91,597,1416,0.4216101694915254,0,False
crop_clahe_2class,train,71e545fdb41229fd7f57ebadb47134fc,599,1479,0.4050033806626099,1,True
crop_clahe_2class,train,720c0fdaecc17a82f95430d70fba629d,630,1602,0.39325842696629215,0,False
crop_clahe_2class,train,726355704c0328a581f9182fee4d198f,401,1242,0.32286634460547503,1,True
crop_clahe_2class,train,72711c5c352ad731d4f832d693af1e8d,461,1301,0.3543428132205995,1,True
crop_clahe_2class,train,72b4816db55d3dd401e81e3f74b13bb0,410,975,0.4205128205128205,0,False
crop_clahe_2class,train,7323314998471cde47c6fba70ae6d32c,859,2048,0.41943359375,1,True
crop_clahe_2class,train,736fd07aad0723f83078ce9c7656b077,478,1718,0.27823050058207216,0,False
crop_clahe_2class,train,73780adfc36a5b11cd29afb387e01d3f,530,1702,0.31139835487661577,0,False
crop_clahe_2class,train,7383cbe8290fe3623721f13673016137,529,2048,0.25830078125,1,True
crop_clahe_2class,train,738dfe0c00dce44466a819e2ade7d0c6,626,1716,0.36480186480186483,0,False
crop_clahe_2class,train,742fac8b19b5cda4498e4bf5bf843042,615,1467,0.41922290388548056,0,False
crop_clahe_2class,train,746fbd94c207e7b8bc9117fd8cf7efcc,480,1321,0.3633610900832703,0,False
crop_clahe_2class,train,7491ff2f02d52ab4cb9a73d0967a1cfa,1630,2048,0.7958984375,0,False
crop_clahe_2class,train,7544cdb93b56593403252ce11ec63493,512,2048,0.25,0,False
crop_clahe_2class,train,757c82a6a8d56f3f5d9308c967a0d6e2,704,2048,0.34375,1,True
crop_clahe_2class,train,758800aab197eb56a28eed6849250800,721,1830,0.39398907103825137,1,True
crop_clahe_2class,train,758f244ee63b11692fa627ce500852b9,742,1867,0.39742903053026246,1,True
crop_clahe_2class,train,75900102a9b1649286fe526916e8ef0b,460,1733,0.26543566070398156,0,False
crop_clahe_2class,train,75d12e7e16bf9cdb85a013709a8cba79,616,1741,0.35381964388282594,0,False
crop_clahe_2class,train,7608ec044f4025c5686414b85a1dc91b,392,1451,0.27015851137146796,1,True
crop_clahe_2class,train,76535d460a21a41e1bda86f0d6742111,1065,2048,0.52001953125,0,False
crop_clahe_2class,train,76a00a3b38f9db17333f89eb66db5ea6,646,1667,0.38752249550089984,1,True
crop_clahe_2class,train,76ae547cf9fa33a7012a76e0588a4abe,609,1388,0.4387608069164265,0,False
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,648,1835,0.353133514986376,5,True
crop_clahe_2class,train,77142107238688b26639378a64c31e11,992,2048,0.484375,0,False
crop_clahe_2class,train,7728ea097a19f3a22a9fa0c5bb9815a1,570,1233,0.46228710462287104,0,False
crop_clahe_2class,train,77de2a91247a72ca4953a63b4316f8d3,590,1489,0.3962390866353257,0,False
crop_clahe_2class,train,77e6f906b7ca488ccfbc2e9322f9665d,567,1960,0.2892857142857143,0,False
crop_clahe_2class,train,77f31b96295aff83e7a21df366da19b1,550,1629,0.3376304481276857,1,True
crop_clahe_2class,train,77f6c807dcdbd4f5b9305219fa5d9779,546,1717,0.31799650553290626,1,True
crop_clahe_2class,train,7814ef105bbc93199c8e2577a3205990,622,1343,0.4631422189128816,1,True
crop_clahe_2class,train,78327bcd7d2f10401df5a3a42a13db42,509,1262,0.40332805071315375,0,False
crop_clahe_2class,train,78aa799955d7637623851421106a73af,484,1710,0.2830409356725146,0,False
crop_clahe_2class,train,78b8785fdef8396d3bdda73685378793,501,1462,0.3426812585499316,0,False
crop_clahe_2class,train,792ab47acb4f894e9607a4ac17cbc140,601,2048,0.29345703125,1,True
crop_clahe_2class,train,79929caccef83eaa6f23972d59982913,709,1675,0.42328358208955225,0,False
crop_clahe_2class,train,7993aaef890f3c61653749cf4a427175,513,1229,0.4174125305126119,0,False
crop_clahe_2class,train,799928e36515df6f88b10ff7e3e3a945,596,1626,0.36654366543665434,0,False
crop_clahe_2class,train,79d37e0be697cf6e3785ef31885e038e,508,1195,0.4251046025104602,0,False
crop_clahe_2class,train,7a104d6589701c732ddf0c0a22ed68d2,600,1270,0.47244094488188976,0,False
crop_clahe_2class,train,7a778a65e62035436a8d9b4708eba61a,744,1374,0.5414847161572053,0,False
crop_clahe_2class,train,7a897efcb670c33df189932c91af9f28,499,1449,0.3443754313319531,0,False
crop_clahe_2class,train,7a8fea89f9d0b9401301407d26fdda7b,561,1295,0.4332046332046332,0,False
crop_clahe_2class,train,7aa7299eec8fdcb73669c6ed39874de1,567,1617,0.35064935064935066,0,False
crop_clahe_2class,train,7abe75a9e5f07ccbefcfdc0a3ad033b5,509,1617,0.3147804576376005,0,False
crop_clahe_2class,train,7b0a3507572604070257fe9a31b6fa10,753,1670,0.45089820359281435,0,False
crop_clahe_2class,train,7b479ef394cc30a9e457b93b9855865d,686,1910,0.35916230366492147,0,False
crop_clahe_2class,train,7b632a046d09c0e33c8e065cd65c6b71,543,1935,0.2806201550387597,0,False
crop_clahe_2class,train,7b847b9777d65f9044c436f8cd498b27,535,1641,0.32602071907373553,0,False
crop_clahe_2class,train,7b97be48fec7454a29de4ab52c86b6f3,739,1560,0.4737179487179487,0,False
crop_clahe_2class,train,7bc46778dc81439321d6cb0c071d31b5,759,1779,0.4266441821247892,0,False
crop_clahe_2class,train,7be2e5f9ade68ae2bfe4e5edb4968654,893,2005,0.4453865336658354,4,True
crop_clahe_2class,train,7bf1fc95f64f19ef9a171a38e6642aa1,475,1195,0.39748953974895396,2,True
crop_clahe_2class,train,7bf9158992e0ed19faa35b7c05e65a90,631,2048,0.30810546875,0,False
crop_clahe_2class,train,7c0aad3e72c7253321cb4986137f3f20,473,1642,0.28806333739342266,1,True
crop_clahe_2class,train,7c161de2c7d20c891f1594d78711dd78,598,2048,0.2919921875,0,False
crop_clahe_2class,train,7c4891b5d07df8817a24947c8ef613ce,952,2048,0.46484375,1,True
crop_clahe_2class,train,7ca6843ddfdec2075280d869618dd930,694,1669,0.4158178550029958,0,False
crop_clahe_2class,train,7cbfcf34be7198528dde3e9d159df4a0,555,1813,0.30612244897959184,1,True
crop_clahe_2class,train,7ce6d14b8b32e11881fc1ce635f205dd,766,1886,0.4061505832449629,1,True
crop_clahe_2class,train,7d642cca9647103a993d4b3f9e6be393,377,1247,0.3023255813953488,1,True
crop_clahe_2class,train,7d7497ce827e51060fa9620e890328df,559,1473,0.37949762389680924,0,False
crop_clahe_2class,train,7dbf6830cc06730cfe74cd58937f89a8,869,2047,0.424523693209575,0,False
crop_clahe_2class,train,7df66dbc9ba0a54fa8c810ac29404b08,795,1820,0.4368131868131868,0,False
crop_clahe_2class,train,7e279279174120a7bd49d2e142c0bac6,675,1253,0.538707102952913,2,True
crop_clahe_2class,train,7e2cda8f991e2e14ab585427cbbfd25e,958,2048,0.4677734375,2,True
crop_clahe_2class,train,7e37ee2b545f00f8c54e7bcb60b0f515,529,1667,0.3173365326934613,1,True
crop_clahe_2class,train,7e400f4e97e43f42949ca48473453985,638,1779,0.35862844294547497,0,False
crop_clahe_2class,train,7eaef20a37390493cc62d4e272a5748b,519,1348,0.3850148367952522,0,False
crop_clahe_2class,train,7ec96b053148f3de39380b283357b3b8,734,1632,0.4497549019607843,0,False
crop_clahe_2class,train,7ece4f330d1b059a4d26d74d6e8db3ba,699,1910,0.36596858638743457,1,True
crop_clahe_2class,train,7efb5f43f1f49963ce0d1a37dff3c912,724,1931,0.3749352667011911,0,False
crop_clahe_2class,train,7f3053fdb015b44b5680b12b780548b0,491,1483,0.3310856372218476,0,False
crop_clahe_2class,train,7f72afcf02256cfc9082b290044af395,1630,2048,0.7958984375,1,True
crop_clahe_2class,train,7fd757ca1303a6a62f157b83f1f0c929,603,1318,0.4575113808801214,0,False
crop_clahe_2class,train,80516f8fb8d8013c769fb1c6a29d9f2b,507,2048,0.24755859375,0,False
crop_clahe_2class,train,80889511576529f4709e469c6a2b517b,522,1270,0.4110236220472441,0,False
crop_clahe_2class,train,80a19174eea887c90779fc040405258f,553,1204,0.45930232558139533,1,True
crop_clahe_2class,train,80ff81c8618e00bc6834842e800a2230,687,1660,0.413855421686747,1,True
crop_clahe_2class,train,810d2682b243d129465ce043403278e0,689,1928,0.3573651452282158,0,False
crop_clahe_2class,train,823c857f0165eea50b05b9c46e1780d8,582,2048,0.2841796875,1,True
crop_clahe_2class,train,82447e23ecca920582902149e966b3b6,700,2048,0.341796875,1,True
crop_clahe_2class,train,826d32141b3895941d82cb6a89b5566b,534,1720,0.31046511627906975,0,False
crop_clahe_2class,train,828015ded55dfe77fc84419908be0e7b,623,1938,0.32146542827657376,0,False
crop_clahe_2class,train,8294fb1bf4db22fa923e36f8b12997dd,551,1397,0.39441660701503223,1,True
crop_clahe_2class,train,82b9ba4eeb582a29d2480aa5c705eac3,509,1438,0.35396383866481224,0,False
crop_clahe_2class,train,82dac502e0908eecc98944889dda19a2,439,2048,0.21435546875,0,False
crop_clahe_2class,train,8338207743a394ab8b56b5b920fc30b6,408,1697,0.24042427813789038,2,True
crop_clahe_2class,train,83a13a1c15d6b45c2924a40f0c12f9b9,679,1658,0.40952955367913146,0,False
crop_clahe_2class,train,83be060130997ca7b67b3979978a5d29,768,1923,0.3993759750390016,1,True
crop_clahe_2class,train,840426572cca74fad26fe42d63faf8ec,439,1353,0.3244641537324464,0,False
crop_clahe_2class,train,841802bee1fc1a6b4bde97a754713da8,506,1755,0.2883190883190883,1,True
crop_clahe_2class,train,841db0dbf8d431b9cff62901b5cc2edc,482,1488,0.3239247311827957,0,False
crop_clahe_2class,train,845416d56a11f005fdf8a26925b5fc43,635,1834,0.3462377317339149,0,False
crop_clahe_2class,train,8471f1bc5a8414892ceeb09447ea39ab,690,2048,0.3369140625,0,False
crop_clahe_2class,train,84a662914bd6294e308b3a5611e91443,469,1326,0.3536953242835596,1,True
crop_clahe_2class,train,84a7f2b8f826c185f5739fb6b78bf1c5,539,1397,0.3858267716535433,0,False
crop_clahe_2class,train,84c6ab9782c5458b9ae025c402582374,505,2048,0.24658203125,0,False
crop_clahe_2class,train,8504e56624c4db7a4be8f367136b94e3,619,1561,0.39654067905188983,1,True
crop_clahe_2class,train,851af5bfe4d9b12c605998e1fe7355c3,882,1912,0.46129707112970714,1,True
crop_clahe_2class,train,852606405afae7cbd11c46598bc9b3ef,586,1537,0.38126219908913467,1,True
crop_clahe_2class,train,855cb8cc8506fc3be0123848dbea94b0,880,2048,0.4296875,2,True
crop_clahe_2class,train,85658aa8f4a721f81d797f876b9c6458,607,1314,0.4619482496194825,0,False
crop_clahe_2class,train,858b37b39d6f16e0990da3c8257641d2,871,2048,0.42529296875,0,False
crop_clahe_2class,train,858f7ad5f9d0eca80bc8fd0524b83c05,386,1349,0.2861378799110452,0,False
crop_clahe_2class,train,85a60850d9746e9f739dd715b3b1b93e,604,2048,0.294921875,0,False
crop_clahe_2class,train,85b980b0ee480186d1aa66527ba20349,494,1536,0.3216145833333333,1,True
crop_clahe_2class,train,85c13ee57c5b63fe1f5b93583435b714,578,1626,0.35547355473554737,2,True
crop_clahe_2class,train,85c69e710bd3e18d5423fd49e9b1f3b6,559,1673,0.3341303048416019,0,False
crop_clahe_2class,train,85eefc38fd89472c11a37adfd5f0d536,631,1557,0.4052665382145151,1,True
crop_clahe_2class,train,862e22b040bf23946e96da765f9871c1,674,2048,0.3291015625,1,True
crop_clahe_2class,train,863c718533eed4916a72822b5df20532,511,1248,0.4094551282051282,0,False
crop_clahe_2class,train,866d5d39ad32790d53a9a3e1f8da3d7a,481,1469,0.3274336283185841,0,False
crop_clahe_2class,train,86820c93d4980743e13f9cc42a4441ae,805,2029,0.39674716609167077,0,False
crop_clahe_2class,train,8711975d84672754dbcc22e34717739d,677,1879,0.3602980308674827,0,False
crop_clahe_2class,train,871745dd796e5c6a6c9f2d658d9d9cd2,521,1684,0.30938242280285033,0,False
crop_clahe_2class,train,87b64e7256affb5e3a36ae12a7b1a3cf,485,1338,0.3624813153961136,0,False
crop_clahe_2class,train,87cdfae79391aa860aa00523c1fd9699,614,1325,0.4633962264150943,0,False
crop_clahe_2class,train,881e2ae329872642a7a47eb89cdce270,782,1459,0.5359835503769705,0,False
crop_clahe_2class,train,8863c257b11ead410a292cae0f4a125a,506,1307,0.3871461361897475,0,False
crop_clahe_2class,train,88807858647b9ec4c845d643b6328967,597,2001,0.2983508245877061,0,False
crop_clahe_2class,train,88a256bdedeb46ff345beadaa134c3f3,663,1920,0.3453125,0,False
crop_clahe_2class,train,88cb5d78a7d337d3d8a9fee6f9a9c228,741,1788,0.41442953020134227,0,False
crop_clahe_2class,train,89282061ae3678109c627cc8e7b72506,659,2048,0.32177734375,0,False
crop_clahe_2class,train,897144766e6bd145b358797f251d727e,613,2048,0.29931640625,0,False
crop_clahe_2class,train,898dc7e38632721f8dbc7a6fd0731b79,443,1434,0.3089260808926081,0,False
crop_clahe_2class,train,8992f69db04084cbb4b3b31f6735e4eb,464,1320,0.3515151515151515,0,False
crop_clahe_2class,train,899c3f4bf001d535226c6f25cbbd8b3f,616,1628,0.3783783783783784,0,False
crop_clahe_2class,train,8a07f62d2a4e37f9d78ce7d1d6cc7bef,695,2048,0.33935546875,0,False
crop_clahe_2class,train,8a167b64411bec02f5fecbaa93fcb45f,622,2048,0.3037109375,0,False
crop_clahe_2class,train,8aaea8ad26744fa23f786699ae38d66e,665,2048,0.32470703125,7,True
crop_clahe_2class,train,8b0cfc0e0cbcd3b76c832565953f1505,637,2048,0.31103515625,0,False
crop_clahe_2class,train,8b0d4450af1f507ce6ad1c69d8c39947,523,1616,0.32363861386138615,0,False
crop_clahe_2class,train,8b8a5fc22981d783644c15594185f295,777,1424,0.5456460674157303,0,False
crop_clahe_2class,train,8ba32da8776e32cb8a09453ade4575b8,512,1414,0.3620933521923621,0,False
crop_clahe_2class,train,8bed1a8a7eba0dec98b31fcdf93c6670,785,1639,0.47895057962172055,0,False
crop_clahe_2class,train,8c799782afb5ab3a1a9cd5236dbddb98,585,1477,0.3960731211916046,1,True
crop_clahe_2class,train,8c7cc77103973926071bd15b60280871,527,2047,0.25744992672203226,0,False
crop_clahe_2class,train,8c88a2195de94f2ce1beab98828e3a71,438,1564,0.28005115089514065,0,False
crop_clahe_2class,train,8c91dd4b7b90a82ea2f89627d2f67092,548,1350,0.4059259259259259,1,True
crop_clahe_2class,train,8ca0d1b5937e87ebe91e09d4e45bcf73,521,2048,0.25439453125,1,True
