dataset,split,image_id,class_id,class_name,xmin,ymin,xmax,ymax,bbox_width_px,bbox_height_px,bbox_area_px,bbox_width_norm,bbox_height_norm,bbox_area_norm,image_width,image_height
crop_clahe_2class,train,5353337c9c256dfa34fa5c4b7aac27a6,0,Mass,124.24117047,476.48962505,219.82316403,674.60069435,95.58199355999999,198.11106930000005,18935.850949997315,0.27077052,0.17005242,0.0460451821906584,353,1165
crop_clahe_2class,train,54716121c39ea4f99484a063f81a719e,0,Mass,483.358218,841.9383838199999,521.767134,1046.86219026,38.40891600000003,204.92380644000013,7870.901267954231,0.07315984,0.11461063,0.0083848953530992,525,1788
crop_clahe_2class,train,557a2c3c6d82872584e701efecda7d0f,0,Mass,35.17050185000001,392.595676,230.63803393,643.97905044,195.46753208,251.38337444,49137.28780772936,0.39810088,0.19366978,0.07710010984740641,491,1298
crop_clahe_2class,train,557a2c3c6d82872584e701efecda7d0f,1,Suspicious Calcification,91.26134512000002,411.41644885000005,212.03721088,571.3841105500001,120.77586575999999,159.9676617,19320.23283542029,0.24597936,0.12324165,0.030314902192344,491,1298
crop_clahe_2class,train,5765fc3b2a44f33c127621b8f744425e,1,Suspicious Calcification,102.2567517,470.51004046,352.46884914,866.42624546,250.21209743999998,395.916205,99063.024063535,0.48774288,0.322145,0.1571239300776,513,1229
crop_clahe_2class,train,5765fc3b2a44f33c127621b8f744425e,0,Mass,238.69104597000003,657.63316835,395.31963141,805.3637614499999,156.62858543999997,147.73059309999985,23138.833823465196,0.30531888,0.1202039,0.036700520119632,513,1229
crop_clahe_2class,train,581b0e4d471a5c0adc6888cb038fa722,1,Suspicious Calcification,144.03904545,291.170338775,420.53372774999997,760.440662545,276.49468229999997,469.27032377,129750.74908360427,0.64904855,0.36576019,0.23739612096722448,426,1283
crop_clahe_2class,train,596a7f8bf2e64df0766de379086f84c9,0,Mass,200.77996708,474.51202388,447.10229368,733.45246204,246.3223266,258.94043816,63782.811178394615,0.4091733,0.18158516,0.074299799148228,602,1426
crop_clahe_2class,train,59efa30f975f06c7d17042c190fd7c42,0,Mass,260.443147055,1258.984382985,471.9269077249999,1404.672982515,211.48376066999992,145.68859953000015,30810.772915350015,0.33946029,0.08387369,0.0284717871307701,623,1737
crop_clahe_2class,train,5a81b119ee2a6bd1cc042fef59e0f207,0,Mass,318.228966795,1110.97889276,376.020044985,1185.11555044,57.79107819000001,74.1366576800001,4284.43738073015,0.10085703,0.04801597,0.0048427481267691,573,1544
crop_clahe_2class,train,5a8bddeb3da3d0504e4ba9338b24ca0c,1,Suspicious Calcification,78.60977698,827.4032679900001,280.39700348,999.6801012900002,201.78722650000003,172.27683330000002,34763.26438180985,0.3368735,0.09602945,0.032349776924575,599,1794
crop_clahe_2class,train,5aeab21edc0439e116d876e4647a840c,1,Suspicious Calcification,188.12207337499996,750.99546366,320.542102145,838.7136225,132.42002877000004,87.71815884,11615.641117244233,0.27190971,0.04325353,0.0117610547987763,487,2028
crop_clahe_2class,train,5b4503244f2bb1a633142ad42ef81945,0,Mass,116.20904512499999,849.36114176,381.724389675,1127.5933696,265.51534455,278.23222783999995,73874.9258398517,0.37661751,0.13585558,0.0511655902592058,705,2048
crop_clahe_2class,train,5babc8f7e8ede530d3f9229cc1d1548e,0,Mass,5.397348949999999,854.3675399900001,120.54082335,1000.0969335499999,115.1434744,145.72939355999983,16779.788696703366,0.20379376,0.10169532,0.0207248716372032,565,1433
crop_clahe_2class,train,5bf1fb6fb072221239f84b1dc86ad112,0,Mass,184.68191131,618.99679875,351.35522955,857.6371512500001,166.67331824,238.64035250000006,39774.97941713829,0.29816336,0.17355662,0.051748224969443195,559,1375
crop_clahe_2class,train,5cf927a823056aaf204e6225cabe3b9f,0,Mass,17.867593099999993,1022.36669542,210.88415866,1118.87535714,193.01656556,96.50866171999996,18627.770431986235,0.23770513,0.06299521,0.014974284582427298,812,1532
crop_clahe_2class,train,5d13674e2ed04208bf232e2eeb468f7a,0,Mass,117.80535195000002,259.50063627,537.59206065,642.54356459,419.78670869999996,383.04292832,160796.3301702628,0.59544214,0.27146912,0.16164415375671679,705,1411
crop_clahe_2class,train,5e16b129e337c2191bd0207390259575,0,Mass,210.99840444999998,698.93385216,292.59149190999995,783.15918336,81.59308745999996,84.22533120000003,6872.204814949066,0.16550322,0.04112565,0.006806427499593,493,2048
crop_clahe_2class,train,5e35ead87bb708f1fea95033ddb2e093,0,Mass,281.5114768,942.1207244799999,651.9126592,1338.0693503999998,370.4011824,395.9486259199999,146659.83921042326,0.50739888,0.19333429,0.09809760221159519,730,2048
crop_clahe_2class,train,6057b80f4f3e7d18f2bac341f7a64e07,0,Mass,65.04399312,967.7677655199999,157.85501807999998,1039.24403272,92.81102495999998,71.47626720000005,6633.785619146833,0.15677538,0.0535002,0.008387514185075998,592,1336
crop_clahe_2class,train,611b1780b56340f0d3072c2a09967088,0,Mass,554.4566150999999,874.8353628,626.0027897,936.6832356,71.54617460000009,61.847872800000005,4424.978705987396,0.10076926,0.03681421,0.0037097406991846,710,1680
crop_clahe_2class,train,6266ffa44d75d2edc9d3c725b20b6d49,0,Mass,443.06038548000004,1176.90807,728.10188694,1363.267328,285.04150145999995,186.35925799999995,53120.12271129149,0.32650802,0.09808382,0.0320251538622364,873,1900
crop_clahe_2class,train,6266ffa44d75d2edc9d3c725b20b6d49,0,Mass,741.63782178,1409.4493265,870.62627808,1455.6386115,128.98845630000005,46.18928499999993,5957.884569750739,0.1477531,0.02431015,0.003591900023965,873,1900
crop_clahe_2class,train,626d9144ab105af67e6ab1b00397531a,0,Mass,436.32898639999996,606.46651904,670.3540180000001,848.9804390400001,234.02503160000015,242.5139200000001,56754.32779143993,0.28539638,0.118415,0.033795212337700005,820,2048
crop_clahe_2class,train,62bc0c3735b87acc2c86f5c80497149b,1,Suspicious Calcification,158.2828938,997.45984512,216.32311980000003,1028.0925184,58.04022600000002,30.632673280000063,1777.9272801553655,0.1074819,0.01495736,0.001607645471784,540,2048
crop_clahe_2class,train,62bc0c3735b87acc2c86f5c80497149b,1,Suspicious Calcification,228.61274219999999,947.2960512000001,254.20082580000002,975.95523072,25.588083600000033,28.659179519999952,733.3334814651676,0.04738534,0.01399374,0.0006630981277715999,540,2048
crop_clahe_2class,train,62bc0c3735b87acc2c86f5c80497149b,1,Suspicious Calcification,366.038028,839.96524544,397.9359684,886.3624806400001,31.89794039999998,46.39723520000007,1479.9762431343834,0.05907026,0.0226549,0.0013382308332739999,540,2048
crop_clahe_2class,train,62bee7e64437d079c4cccf0b5293240f,0,Mass,111.040260775,796.5253093499999,347.70987230500003,1045.44053463,236.66961153000005,248.91522528000007,58910.66967092007,0.44739057,0.15336736,0.06861511060979521,529,1623
crop_clahe_2class,train,62f8a16b3e780f015c1ba48c7c98f184,0,Mass,191.91409031000003,929.5171910150001,291.29750341000005,1010.971504025,99.38341310000001,81.45431300999985,8095.207638649521,0.18894185,0.05081367,0.0096008288150895,526,1603
crop_clahe_2class,train,63857e01d707240c042dd951cffb43de,0,Mass,183.7173156,613.29972361,326.17523960000005,780.98194055,142.45792400000005,167.68221694,23887.66051699004,0.25438915,0.10064959,0.0256041636479485,560,1666
crop_clahe_2class,train,63f4053da6b026f6b58b159fdf79b6ab,1,Suspicious Calcification,4.984095200000006,923.266807825,268.8315966,1276.920029615,263.8475014,353.65322179,93310.51893135153,0.39676316,0.20839907,0.0826850735542612,665,1697
crop_clahe_2class,train,642e3c4fc9781baacd965a5d6b5d6f1f,1,Suspicious Calcification,153.73153691999997,815.90079495,202.04356343999999,866.62919613,48.31202652000002,50.72840117999999,2450.7918631253597,0.08596446,0.03628641,0.0031193416409886,562,1398
crop_clahe_2class,train,646a8026c7980f5bc53fa0934a9a6e9d,1,Suspicious Calcification,64.68901290000001,423.90362175,463.55451109999996,760.18176185,398.86549819999993,336.27814010000003,134129.7478847559,0.53900743,0.20886841,0.11258162488228629,740,1610
crop_clahe_2class,train,64e88bc3716211bb2fc5dae3ca9e5b92,0,Mass,116.35807692000002,641.7298194,257.6499498,841.4825794,141.29187287999997,199.75275999999997,28223.441573349137,0.34630361,0.169282,0.058622967708019995,408,1180
crop_clahe_2class,train,64e99947cfb282b5c17e447510317465,0,Mass,2.7815706250000045,413.50664,203.05492663500002,558.1532208,200.27335601000001,144.64658079999998,28968.85617218763,0.30298541,0.10635778,0.0322248555799898,661,1360
crop_clahe_2class,train,64fdb492374ddfe9294ec558c3cf4fd9,1,Suspicious Calcification,147.20862627000002,649.3948343999999,264.49911273,790.5923867399999,117.29048645999995,141.19755234000002,16561.129600919907,0.19846106,0.08830366,0.0175248379654796,591,1599
crop_clahe_2class,train,6587b6ecbcf196b298b5898f7ad4763b,0,Mass,2.089250689999998,1212.84323524,192.45642798999998,1429.0884025599998,190.36717729999998,216.24516731999984,41165.98210747457,0.39495265,0.12979902,0.051264466916403,482,1666
crop_clahe_2class,train,65ece004ffc7a5d3b472b0ff63c02680,0,Mass,223.40832778499998,641.47191978,443.467171635,805.7467067,220.05884385000002,164.27478692,36150.11968332031,0.38674665,0.11784418,0.045575841836997005,569,1394
crop_clahe_2class,train,65ece004ffc7a5d3b472b0ff63c02680,1,Suspicious Calcification,271.32928872,678.6277073000001,375.98289822,791.0788993000001,104.65360949999996,112.45119199999999,11768.42313537752,0.1839255,0.080668,0.014836902234,569,1394
crop_clahe_2class,train,66d5d94402456f664753ec443d077bf9,0,Mass,215.77091728500002,566.4607033799999,491.81138275500007,857.9368332600001,276.0404654700001,291.47612988000014,80459.20656546943,0.39832679,0.20199316,0.0804592870247564,693,1443
crop_clahe_2class,train,673e2ee6dfb0c4165a7cfde1ba5a7f55,0,Mass,292.640724285,1250.86042112,462.892418555,1447.3577472000002,170.25169427000003,196.49732608000022,33454.0026846447,0.33317357,0.09594596,0.0319666580202772,511,2048
crop_clahe_2class,train,6770e08049264165b58c5f5ddcfd5b95,0,Mass,248.877135195,1342.34821252,307.240461045,1426.70735536,58.363325850000024,84.35914284,4923.480141997617,0.08723965,0.05063574,0.004417444235091,669,1666
crop_clahe_2class,train,67eba147095e0fb7cc0fb928c08a6fa0,0,Mass,354.045128,1271.34770675,543.00000288,1545.0746733299998,188.95487488000003,273.7269665799997,51722.0447214058,0.34734352,0.14338762,0.0498047606552224,544,1909
crop_clahe_2class,train,686c9c4b3bd36755a0ba9fa3af3fcc64,1,Suspicious Calcification,19.61868663000001,314.6200876,376.65051145,558.34259208,357.03182482,243.72250448000005,87016.69052419504,0.61877266,0.16739183,0.1035774879113678,577,1456
crop_clahe_2class,train,689d1143a98c1fe8d350b31390df9f44,1,Suspicious Calcification,172.78040577,687.10148786,242.34065582999997,766.1165401400001,69.56025005999999,79.01505228000008,5496.306795100778,0.23659949,0.06231471,0.0147436286054979,294,1268
crop_clahe_2class,train,68e4a2c85b46b78118fd2dac46a9afbb,1,Suspicious Calcification,109.86899161,909.2002547999999,138.45511765,985.5840064,28.58612604000001,76.3837516000001,2183.5155506456554,0.05967876,0.04291222,0.0025609480784472,479,1780
crop_clahe_2class,train,695eb015c1143034838b1f25672d458a,1,Suspicious Calcification,238.2792444,587.3101538399999,317.8134612,703.65708216,79.5342168,116.34692832000007,9253.561821016945,0.11046419,0.06876296,0.0075958446784024,720,1692
crop_clahe_2class,train,695eb015c1143034838b1f25672d458a,0,Mass,396.007254,759.2163048,483.1012404,841.69710864,87.0939864,82.48080384000002,7183.58200790203,0.12096387,0.04874752,0.0058966886721024,720,1692
crop_clahe_2class,train,69d79c2c0b56b3b3661edf4d7bfd60bd,0,Mass,1.2017915000000108,395.89213440000003,185.8764733,603.5039104,184.67468179999997,207.61177599999996,38340.638670732864,0.4324934,0.1621967,0.07014900225178,427,1280
crop_clahe_2class,train,6caa0cd509e3656be7e3c0c0cb3b7104,0,Mass,270.12721490999996,694.03746304,435.97656830999995,915.2200294400001,165.84935339999998,221.18256640000004,36682.98562079257,0.2372666,0.1079993,0.025624626713380002,699,2048
crop_clahe_2class,train,6d04b0e2eecf3dcfd92ba285c28b5a72,0,Mass,256.512289995,794.1949808800001,323.787089205,864.6507004800001,67.27479920999997,70.45571959999995,4739.894389286056,0.14656819,0.0474769,0.006958603299811,459,1484
crop_clahe_2class,train,6d9dc7a5dd8bdbe82eceb4424ca04cf5,1,Suspicious Calcification,362.66811928,544.09323503,457.88681,676.93412941,95.21869072000004,132.84089438,12648.936036937412,0.16763854,0.09468346,0.0158725969965484,568,1403
crop_clahe_2class,train,6e04882c8bf75eb22b55ac02e8242cd0,0,Mass,163.53699039,358.31478960000004,241.63634745000005,438.12925404,78.09935706000005,79.81446443999994,6233.458356852232,0.12576386,0.04733954,0.0059536032810244,621,1686
crop_clahe_2class,train,6e66c1b763178000c4742194dda4f8ad,1,Suspicious Calcification,369.97322491999995,1324.9739366400001,472.99442164,1472.57296896,103.02119672000003,147.59903231999988,15205.82894432035,0.15239822,0.07206984,0.0109833153316848,676,2048
crop_clahe_2class,train,6f6c283d16eef33b314e99fcedad3831,0,Mass,348.98331787499995,922.9568702199999,480.855144525,1041.35775282,131.87182665000006,118.40088260000016,15613.740665434229,0.26113233,0.0809302,0.021133491693366,505,1463
crop_clahe_2class,train,6f9e49fc60bf2191b109b84f136089ef,0,Mass,285.95294763,919.463536275,465.53820004999994,1025.338979125,179.58525241999996,105.8754428499999,19013.66812929651,0.24907802,0.06102331,0.0151995652286462,721,1735
crop_clahe_2class,train,6ffb4582bf7434518000863d13bf8915,1,Suspicious Calcification,144.5519208,557.5373695999999,408.1520652,933.9955839999999,263.6001444,376.4582144,99234.43967640614,0.5390596,0.29410798,0.15854173005560798,489,1280
crop_clahe_2class,train,7007ced529a36ac4b7639b8ab15f3ce0,1,Suspicious Calcification,375.40102812,676.2533487950001,402.95958264,700.336840825,27.55855452000003,24.08349202999989,663.7062281407381,0.05160778,0.01513733,0.0007812039964274,534,1591
crop_clahe_2class,train,7041e1f08dc535782a076cc92cf8f8a4,1,Suspicious Calcification,0.43397805000000156,272.36291115,342.83709383,584.24453725,342.40311578,311.8816261,106789.24053117297,0.81914621,0.25775341,0.2111377289160761,418,1210
crop_clahe_2class,train,7106e773a592248be9617d781c4887b5,0,Mass,181.81758675999998,753.84706313,359.2654086,873.4090800700001,177.44782184000002,119.56201694000003,21216.01948080019,0.28077187,0.07189538,0.020186200286960596,632,1663
crop_clahe_2class,train,7106e773a592248be9617d781c4887b5,0,Mass,370.5764074,715.18227987,524.629599,898.76158159,154.0531916,183.57930172,28280.977341665366,0.24375505,0.11039044,0.026908227221722,632,1663
crop_clahe_2class,train,71e545fdb41229fd7f57ebadb47134fc,0,Mass,323.79350223499995,685.4538939299999,541.529205565,930.44160657,217.73570333000004,244.98771264000004,53342.57191887835,0.36349867,0.16564416,0.06021143185326721,599,1479
crop_clahe_2class,train,726355704c0328a581f9182fee4d198f,0,Mass,204.48600015000002,562.58467245,288.57651017,624.47697279,84.09051001999998,61.89230034000002,5204.55510190162,0.20970202,0.04983277,0.0104500325311954,401,1242
crop_clahe_2class,train,72711c5c352ad731d4f832d693af1e8d,1,Suspicious Calcification,187.658410235,566.2754456800001,338.43399684499997,741.78169872,150.77558660999998,175.50625303999993,26462.05825582908,0.32706201,0.13490104,0.0441210052934904,461,1301
crop_clahe_2class,train,7323314998471cde47c6fba70ae6d32c,0,Mass,367.271183825,1688.2745344,484.30370607500004,1832.43563008,117.03252225000006,144.16109568000002,16871.53663775399,0.13624275,0.07039116,0.00959028521409,859,2048
crop_clahe_2class,train,7383cbe8290fe3623721f13673016137,0,Mass,362.89038957500003,1177.39625472,435.02082504500004,1248.9249689600001,72.13043547000001,71.52871424000023,5159.397306740407,0.13635243,0.03492613,0.0047622626959958995,529,2048
crop_clahe_2class,train,757c82a6a8d56f3f5d9308c967a0d6e2,0,Mass,118.56220288,1102.9161472,247.69316352,1232.0426496,129.13096064,129.12650239999994,16674.22929899526,0.18342466,0.06305005,0.011564933984232998,704,2048
crop_clahe_2class,train,758800aab197eb56a28eed6849250800,0,Mass,277.92421608,1011.4202569500001,566.1481190400001,1262.9924614499998,288.2239029600001,251.57220449999977,72509.12265724123,0.39975576,0.13747115,0.054954884046323996,721,1830
crop_clahe_2class,train,758f244ee63b11692fa627ce500852b9,1,Suspicious Calcification,184.68939839,811.1338608049999,580.1383503300001,1415.076528455,395.4489519400001,603.9426676500001,238828.49495404033,0.53295007,0.32348295,0.17240026084630652,742,1867
crop_clahe_2class,train,7608ec044f4025c5686414b85a1dc91b,0,Mass,1.5878489200000043,1067.690309425,58.1470554,1135.9472792550002,56.55920647999999,68.25696983000034,3860.5600503141195,0.14428369,0.04704133,0.006787296674907699,392,1451
crop_clahe_2class,train,76a00a3b38f9db17333f89eb66db5ea6,0,Mass,511.08257054,1248.77358811,639.1598225399999,1352.8675360700001,128.07725199999993,104.09394796000015,13332.066804547818,0.198262,0.06244388,0.01238024853656,646,1667
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,1,Suspicious Calcification,288.59088887999997,796.100354425,322.10474904,829.0208232749999,33.513860160000036,32.92046884999991,1103.291989440534,0.05171892,0.01794031,0.0009278534576652001,648,1835
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,1,Suspicious Calcification,291.58303859999995,1024.7276653249999,361.00940219999995,1073.808685575,69.4263636,49.081020250000165,3407.5167577354746,0.10713945,0.02674715,0.0028656749400675,648,1835
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,1,Suspicious Calcification,372.97828296000006,964.8769291499998,403.50000312,991.81296755,30.521720159999916,26.936038400000257,822.1342262638198,0.04710142,0.01467904,0.0006914036282368,648,1835
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,1,Suspicious Calcification,393.32414484000003,1072.609439675,489.68627436,1153.405902625,96.36212952,80.79646294999998,7785.719227545779,0.14870699,0.04403077,0.0065476832740823,648,1835
crop_clahe_2class,train,76b909c5601fe92762a1d85395a9c54b,1,Suspicious Calcification,522.60066324,1002.582720175,550.72970172,1030.7180228250002,28.129038479999963,28.1353026500002,791.4190108883005,0.04340901,0.01533259,0.0006655725526359,648,1835
crop_clahe_2class,train,77f31b96295aff83e7a21df366da19b1,1,Suspicious Calcification,4.258361249999984,281.614588605,402.00339575,818.0561314349999,397.7450345,536.4415428299999,213366.95996015152,0.72317279,0.32930727,0.2381460572131833,550,1629
crop_clahe_2class,train,77f6c807dcdbd4f5b9305219fa5d9779,0,Mass,61.11336504,992.17389289,175.7023632,1082.63984135,114.58899816000002,90.46594846000005,10366.402401625603,0.20986996,0.05268838,0.0110577082030648,546,1717
crop_clahe_2class,train,7814ef105bbc93199c8e2577a3205990,0,Mass,177.80169181999997,498.81836271000003,526.3713875,847.3916221700001,348.56969568,348.5732594600001,121502.0749721579,0.56040144,0.25954822,0.1454511962374368,622,1343
crop_clahe_2class,train,792ab47acb4f894e9607a4ac17cbc140,0,Mass,261.64566853,1096.3203584,353.43791305,1171.4234060800002,91.79224452,75.10304768000015,6893.877316839792,0.15273252,0.03667141,0.005600916861253201,601,2048
crop_clahe_2class,train,7be2e5f9ade68ae2bfe4e5edb4968654,0,Mass,30.452849355,1453.956155825,124.619654705,1537.121610975,94.16680535,83.16545515000007,7831.425226954212,0.10544995,0.04147903,0.0043739616395485,893,2005
crop_clahe_2class,train,7be2e5f9ade68ae2bfe4e5edb4968654,0,Mass,69.02923934,1097.0565318249999,362.77171276,1357.3680677749999,293.74247342,260.31153595,76464.55442971225,0.32893894,0.12983119,0.04270653401753861,893,2005
crop_clahe_2class,train,7be2e5f9ade68ae2bfe4e5edb4968654,0,Mass,410.79124286999996,1467.7503453000002,579.9317653100001,1602.0063883999999,169.1405224400001,134.25604309999972,22708.137270661122,0.18940708,0.06696062,0.0126828155091896,893,2005
crop_clahe_2class,train,7be2e5f9ade68ae2bfe4e5edb4968654,0,Mass,466.14232083999997,1634.7366700500002,526.64276722,1705.70288315,60.50044638000003,70.96621309999978,4293.487570448192,0.06774966,0.03539462,0.0023979734708292,893,2005
crop_clahe_2class,train,7bf1fc95f64f19ef9a171a38e6642aa1,1,Suspicious Calcification,261.348365375,813.3473589749999,318.06072912499997,919.682772925,56.71236374999995,106.33541395000009,6030.5326754392245,0.11939445,0.08898361,0.0106241491749645,475,1195
crop_clahe_2class,train,7bf1fc95f64f19ef9a171a38e6642aa1,1,Suspicious Calcification,330.21354475000004,686.7532653749998,384.90064624999997,772.835699825,54.687101499999926,86.08243445000016,4707.5988301342495,0.11513074,0.07203551,0.008293501572577399,475,1195
crop_clahe_2class,train,7c0aad3e72c7253321cb4986137f3f20,1,Suspicious Calcification,397.315603465,1002.4779778400001,414.31414029499996,1021.36869524,16.998536829999978,18.890717399999858,321.114555469019,0.03593771,0.0115047,0.00041345257223699994,473,1642
crop_clahe_2class,train,7c4891b5d07df8817a24947c8ef613ce,0,Mass,503.42744844000003,877.58836736,891.1646058,1154.6145894400001,387.73715735999997,277.02622208000014,107413.35986347932,0.40728693,0.13526671,0.0550923630471003,952,2048
crop_clahe_2class,train,7cbfcf34be7198528dde3e9d159df4a0,0,Mass,332.70163199999996,953.548319955,469.67284589999997,1127.896099505,136.9712139,174.34777954999993,23880.627005733088,0.24679498,0.09616535,0.023733125629942998,555,1813
crop_clahe_2class,train,7ce6d14b8b32e11881fc1ce635f205dd,1,Suspicious Calcification,665.41594635,1288.6814603300002,764.22339705,1433.11931811,98.8074507,144.43785777999983,14271.536511810946,0.12899145,0.07658423,0.009878710874833501,766,1886
crop_clahe_2class,train,7d642cca9647103a993d4b3f9e6be393,1,Suspicious Calcification,332.42527870500004,488.250211655,373.280169275,580.095864285,40.85489056999995,91.84565262999996,3752.3440875288766,0.10836841,0.07365329,0.007981689928568899,377,1247
crop_clahe_2class,train,7e279279174120a7bd49d2e142c0bac6,1,Suspicious Calcification,127.529602875,222.182141685,458.75723962499995,596.527156155,331.22763675,374.3450144699999,123993.41447204263,0.49070761,0.29875899,0.1466033099489139,675,1253
crop_clahe_2class,train,7e279279174120a7bd49d2e142c0bac6,1,Suspicious Calcification,132.02956124999997,639.850683675,466.02820125,836.1222200450001,333.99864,196.27153637000004,65554.42621829055,0.4948128,0.15664129,0.07750811530051199,675,1253
crop_clahe_2class,train,7e2cda8f991e2e14ab585427cbbfd25e,0,Mass,360.26784147000006,377.30234368000004,621.68566481,638.78336512,261.41782334,261.48102143999995,68355.79946956465,0.27287873,0.12767628,0.0348401411375244,958,2048
crop_clahe_2class,train,7e2cda8f991e2e14ab585427cbbfd25e,1,Suspicious Calcification,436.99799406000005,469.22228736,538.71004198,554.00283136,101.71204791999997,84.78054399999996,8623.202754011663,0.10617124,0.04139675,0.00439514427947,958,2048
crop_clahe_2class,train,7e37ee2b545f00f8c54e7bcb60b0f515,1,Suspicious Calcification,123.65878608,983.2320904300001,193.75636448,1110.34430779,70.0975784,127.11221735999982,8910.258621990428,0.1325096,0.07625208,0.010104132619968,529,1667
crop_clahe_2class,train,7ece4f330d1b059a4d26d74d6e8db3ba,0,Mass,2.849728635000009,447.23789315000005,185.60685052500003,687.91391805,182.75712189,240.67602489999996,43985.25761864997,0.26145511,0.12600839,0.0329455374683729,699,1910
crop_clahe_2class,train,7f72afcf02256cfc9082b290044af395,1,Suspicious Calcification,1567.3207298,1012.2406195200001,1600.1593618,1073.14504704,32.83863199999996,60.9044275199999,2000.018082499947,0.0201464,0.02973849,0.0005991235149359999,1630,2048
crop_clahe_2class,train,80a19174eea887c90779fc040405258f,1,Suspicious Calcification,116.84199026499999,250.78596395999998,546.442722315,832.14343212,429.60073205,581.35746816,249751.5939042706,0.77685485,0.48285504,0.375108279670944,553,1204
crop_clahe_2class,train,80ff81c8618e00bc6834842e800a2230,1,Suspicious Calcification,149.95573566,792.7936979,268.58482091999997,892.8884277,118.62908525999998,100.09472979999998,11874.146235520859,0.17267698,0.06029803,0.0104120817203494,687,1660
crop_clahe_2class,train,823c857f0165eea50b05b9c46e1780d8,0,Mass,161.99522151,1216.9940275200001,262.84390797,1283.87705856,100.84868645999998,66.88303103999988,6745.065826847394,0.17327953,0.03265773,0.0056589161052669,582,2048
crop_clahe_2class,train,82447e23ecca920582902149e966b3b6,1,Suspicious Calcification,270.71190299999995,1193.73932544,373.919413,1300.27603968,103.20751000000007,106.53671424000004,10995.389000291954,0.1474393,0.05201988,0.0076697746932839995,700,2048
crop_clahe_2class,train,8294fb1bf4db22fa923e36f8b12997dd,0,Mass,216.5181499,351.80915033,433.22664826,540.2513464699999,216.70849836,188.4421961399999,40837.02535315997,0.39330036,0.13489062,0.053052529406623194,551,1397
crop_clahe_2class,train,8338207743a394ab8b56b5b920fc30b6,1,Suspicious Calcification,66.87774228,802.09641744,225.44763180000004,1059.06280968,158.56988952000003,256.9663922400001,40747.132427849814,0.38865169,0.15142392,0.05885116241442479,408,1697
crop_clahe_2class,train,8338207743a394ab8b56b5b920fc30b6,1,Suspicious Calcification,117.20165364000002,1183.12457412,159.76211244,1254.46105766,42.56045879999999,71.33648354000002,3036.1134686410483,0.10431485,0.04203682,0.0043850645727770005,408,1697
crop_clahe_2class,train,83be060130997ca7b67b3979978a5d29,1,Suspicious Calcification,58.25410176000004,1058.150335755,749.77485696,1519.875346785,691.5207551999999,461.7250110299999,319292.42832219385,0.90041765,0.24010661,0.2161962295256665,768,1923
crop_clahe_2class,train,841802bee1fc1a6b4bde97a754713da8,0,Mass,131.20975945,856.0514605499999,232.05842847,940.9811053499999,100.84866901999999,84.9296448,8565.041638421364,0.19930567,0.04839296,0.0096449913160832,506,1755
crop_clahe_2class,train,84a662914bd6294e308b3a5611e91443,1,Suspicious Calcification,278.04548219000003,317.64993000000004,464.86089209,572.48912292,186.81540989999996,254.83919291999996,47607.88828393496,0.3983271,0.19218642,0.076553059337982,469,1326
crop_clahe_2class,train,8504e56624c4db7a4be8f367136b94e3,1,Suspicious Calcification,367.01357411,1189.545915145,430.72339393,1225.557701235,63.70981982000001,36.01178608999999,2294.304403190282,0.10292378,0.02306969,0.0023744196982282,619,1561
crop_clahe_2class,train,851af5bfe4d9b12c605998e1fe7355c3,1,Suspicious Calcification,26.20700271000004,731.8176940800001,718.03937961,1723.72119184,691.8323768999999,991.9034977599999,686230.9545107244,0.78439045,0.51877798,0.40692449318229096,882,1912
crop_clahe_2class,train,852606405afae7cbd11c46598bc9b3ef,0,Mass,76.22322922000001,830.079205665,248.66936370000002,1049.867638875,172.44613448,219.78843321,37901.665710480156,0.29427668,0.14299833,0.0420810737979444,586,1537
crop_clahe_2class,train,855cb8cc8506fc3be0123848dbea94b0,1,Suspicious Calcification,201.385074,1149.47279872,396.2162556,1277.61114112,194.8311816,128.13834240000006,24965.34465805739,0.22139907,0.06256755,0.0138523973821785,880,2048
crop_clahe_2class,train,855cb8cc8506fc3be0123848dbea94b0,0,Mass,231.12935999999996,798.6185318400001,461.5280032,1081.25123584,230.39864320000004,282.6327039999999,65118.1915255472,0.26181664,0.13800425,0.03613180904072,880,2048
crop_clahe_2class,train,85b980b0ee480186d1aa66527ba20349,0,Mass,114.36724663000001,903.36712704,489.22062657000004,1354.57916928,374.85337994,451.2120422400001,169138.3591032941,0.75881251,0.29375784,0.2229071239025784,494,1536
crop_clahe_2class,train,85c13ee57c5b63fe1f5b93583435b714,1,Suspicious Calcification,240.56101345000002,1032.54330048,302.34987815,1134.92650428,61.788864699999976,102.38320380000005,6326.141927150727,0.10690115,0.0629663,0.006731169881245,578,1626
crop_clahe_2class,train,85c13ee57c5b63fe1f5b93583435b714,0,Mass,337.06765912000003,1037.1942620999998,503.97464988,1187.53093758,166.90699075999999,150.33667548000017,25092.242105229503,0.28876642,0.09245798,0.0266987598850316,578,1626
