url,relative_path,local_path,drive_path,local_exists,drive_exists,local_size_bytes,drive_size_bytes,local_valid,drive_valid,available_local_or_drive
https://physionet.org/files/vindr-mammo/1.0.0/images/563643e06302bcd7216c2ca8de3157e5/b852a6dcb7570e50863daf1d299da1e4.dicom,images/563643e06302bcd7216c2ca8de3157e5/b852a6dcb7570e50863daf1d299da1e4.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/b852a6dcb7570e50863daf1d299da1e4.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/b852a6dcb7570e50863daf1d299da1e4.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/563643e06302bcd7216c2ca8de3157e5/9ebd169de1990f18295bd173e655e698.dicom,images/563643e06302bcd7216c2ca8de3157e5/9ebd169de1990f18295bd173e655e698.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/9ebd169de1990f18295bd173e655e698.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/9ebd169de1990f18295bd173e655e698.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/563643e06302bcd7216c2ca8de3157e5/73d9a9cb6d8d2685271440b9bd0bfc4b.dicom,images/563643e06302bcd7216c2ca8de3157e5/73d9a9cb6d8d2685271440b9bd0bfc4b.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/73d9a9cb6d8d2685271440b9bd0bfc4b.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/73d9a9cb6d8d2685271440b9bd0bfc4b.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/563643e06302bcd7216c2ca8de3157e5/fde50065b6d598d0bb62a08a0f0d97b7.dicom,images/563643e06302bcd7216c2ca8de3157e5/fde50065b6d598d0bb62a08a0f0d97b7.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/fde50065b6d598d0bb62a08a0f0d97b7.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/563643e06302bcd7216c2ca8de3157e5/fde50065b6d598d0bb62a08a0f0d97b7.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/c16bef2f8dd3eea62f0d5b66af8d1778/de70e46e59e9c810a19f2409dc547802.dicom,images/c16bef2f8dd3eea62f0d5b66af8d1778/de70e46e59e9c810a19f2409dc547802.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/de70e46e59e9c810a19f2409dc547802.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/de70e46e59e9c810a19f2409dc547802.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/c16bef2f8dd3eea62f0d5b66af8d1778/27a993edd94965c0f8192f3fcec02394.dicom,images/c16bef2f8dd3eea62f0d5b66af8d1778/27a993edd94965c0f8192f3fcec02394.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/27a993edd94965c0f8192f3fcec02394.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/27a993edd94965c0f8192f3fcec02394.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/c16bef2f8dd3eea62f0d5b66af8d1778/676b9f60a6624a63d87222b7258912ff.dicom,images/c16bef2f8dd3eea62f0d5b66af8d1778/676b9f60a6624a63d87222b7258912ff.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/676b9f60a6624a63d87222b7258912ff.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/676b9f60a6624a63d87222b7258912ff.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/c16bef2f8dd3eea62f0d5b66af8d1778/7ec96b053148f3de39380b283357b3b8.dicom,images/c16bef2f8dd3eea62f0d5b66af8d1778/7ec96b053148f3de39380b283357b3b8.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/7ec96b053148f3de39380b283357b3b8.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/c16bef2f8dd3eea62f0d5b66af8d1778/7ec96b053148f3de39380b283357b3b8.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/d6c5932b95b9f03f4a70dc627ac7b8de/cf304b6c5ce61a389943b4773359666b.dicom,images/d6c5932b95b9f03f4a70dc627ac7b8de/cf304b6c5ce61a389943b4773359666b.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/cf304b6c5ce61a389943b4773359666b.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/cf304b6c5ce61a389943b4773359666b.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/d6c5932b95b9f03f4a70dc627ac7b8de/d83a15fd4a88f85d3bfdab0b6624e958.dicom,images/d6c5932b95b9f03f4a70dc627ac7b8de/d83a15fd4a88f85d3bfdab0b6624e958.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/d83a15fd4a88f85d3bfdab0b6624e958.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/d83a15fd4a88f85d3bfdab0b6624e958.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/d6c5932b95b9f03f4a70dc627ac7b8de/7e279279174120a7bd49d2e142c0bac6.dicom,images/d6c5932b95b9f03f4a70dc627ac7b8de/7e279279174120a7bd49d2e142c0bac6.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/7e279279174120a7bd49d2e142c0bac6.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/7e279279174120a7bd49d2e142c0bac6.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/d6c5932b95b9f03f4a70dc627ac7b8de/cac4e653b793ea51e867f74bc056833f.dicom,images/d6c5932b95b9f03f4a70dc627ac7b8de/cac4e653b793ea51e867f74bc056833f.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/cac4e653b793ea51e867f74bc056833f.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/d6c5932b95b9f03f4a70dc627ac7b8de/cac4e653b793ea51e867f74bc056833f.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/dae8dc017d7c77fad158e3c2424dff56/129fcf6c488d4ffeedbef16c62bf080a.dicom,images/dae8dc017d7c77fad158e3c2424dff56/129fcf6c488d4ffeedbef16c62bf080a.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/129fcf6c488d4ffeedbef16c62bf080a.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/129fcf6c488d4ffeedbef16c62bf080a.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/dae8dc017d7c77fad158e3c2424dff56/ee80e5293928f978ec1a4a5d56ec292f.dicom,images/dae8dc017d7c77fad158e3c2424dff56/ee80e5293928f978ec1a4a5d56ec292f.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/ee80e5293928f978ec1a4a5d56ec292f.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/ee80e5293928f978ec1a4a5d56ec292f.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/dae8dc017d7c77fad158e3c2424dff56/16f8ac47cb938307097fd0cc0a8e767b.dicom,images/dae8dc017d7c77fad158e3c2424dff56/16f8ac47cb938307097fd0cc0a8e767b.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/16f8ac47cb938307097fd0cc0a8e767b.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/16f8ac47cb938307097fd0cc0a8e767b.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/dae8dc017d7c77fad158e3c2424dff56/b80aec227daf048bc723532de2fadecc.dicom,images/dae8dc017d7c77fad158e3c2424dff56/b80aec227daf048bc723532de2fadecc.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/b80aec227daf048bc723532de2fadecc.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/dae8dc017d7c77fad158e3c2424dff56/b80aec227daf048bc723532de2fadecc.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2d67e239301aac4286ac21daf3769a14/6057b80f4f3e7d18f2bac341f7a64e07.dicom,images/2d67e239301aac4286ac21daf3769a14/6057b80f4f3e7d18f2bac341f7a64e07.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/6057b80f4f3e7d18f2bac341f7a64e07.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/6057b80f4f3e7d18f2bac341f7a64e07.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2d67e239301aac4286ac21daf3769a14/8eed7b3d4c763c31166d57365bf51ec0.dicom,images/2d67e239301aac4286ac21daf3769a14/8eed7b3d4c763c31166d57365bf51ec0.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/8eed7b3d4c763c31166d57365bf51ec0.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/8eed7b3d4c763c31166d57365bf51ec0.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2d67e239301aac4286ac21daf3769a14/95c3d2d8a412f59dc01074e56e6102f4.dicom,images/2d67e239301aac4286ac21daf3769a14/95c3d2d8a412f59dc01074e56e6102f4.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/95c3d2d8a412f59dc01074e56e6102f4.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/95c3d2d8a412f59dc01074e56e6102f4.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2d67e239301aac4286ac21daf3769a14/a32b914253591e40b1a65cf3fea39056.dicom,images/2d67e239301aac4286ac21daf3769a14/a32b914253591e40b1a65cf3fea39056.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/a32b914253591e40b1a65cf3fea39056.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2d67e239301aac4286ac21daf3769a14/a32b914253591e40b1a65cf3fea39056.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/de585e55834681c650d1f34ff21c2139/de715a45cebb8ad5f0cdf0e253d12f86.dicom,images/de585e55834681c650d1f34ff21c2139/de715a45cebb8ad5f0cdf0e253d12f86.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/de715a45cebb8ad5f0cdf0e253d12f86.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/de715a45cebb8ad5f0cdf0e253d12f86.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/de585e55834681c650d1f34ff21c2139/b3a7ae796a1b04a31c9e655322f5d82c.dicom,images/de585e55834681c650d1f34ff21c2139/b3a7ae796a1b04a31c9e655322f5d82c.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/b3a7ae796a1b04a31c9e655322f5d82c.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/b3a7ae796a1b04a31c9e655322f5d82c.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/de585e55834681c650d1f34ff21c2139/6ffb4582bf7434518000863d13bf8915.dicom,images/de585e55834681c650d1f34ff21c2139/6ffb4582bf7434518000863d13bf8915.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/6ffb4582bf7434518000863d13bf8915.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/6ffb4582bf7434518000863d13bf8915.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/de585e55834681c650d1f34ff21c2139/27d9bf4e5b772624325d6232ffc8378a.dicom,images/de585e55834681c650d1f34ff21c2139/27d9bf4e5b772624325d6232ffc8378a.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/27d9bf4e5b772624325d6232ffc8378a.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/de585e55834681c650d1f34ff21c2139/27d9bf4e5b772624325d6232ffc8378a.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/877bde1cb8b7df49cde3fdb7020a1536/11b553c8761a101f16c6db31e8d89f10.dicom,images/877bde1cb8b7df49cde3fdb7020a1536/11b553c8761a101f16c6db31e8d89f10.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/11b553c8761a101f16c6db31e8d89f10.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/11b553c8761a101f16c6db31e8d89f10.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/877bde1cb8b7df49cde3fdb7020a1536/a1c7def398bbd955c17cea187ae100d1.dicom,images/877bde1cb8b7df49cde3fdb7020a1536/a1c7def398bbd955c17cea187ae100d1.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/a1c7def398bbd955c17cea187ae100d1.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/a1c7def398bbd955c17cea187ae100d1.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/877bde1cb8b7df49cde3fdb7020a1536/153e6a233a6694e96db4356a947c9678.dicom,images/877bde1cb8b7df49cde3fdb7020a1536/153e6a233a6694e96db4356a947c9678.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/153e6a233a6694e96db4356a947c9678.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/153e6a233a6694e96db4356a947c9678.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/877bde1cb8b7df49cde3fdb7020a1536/733a9b17716849f4fac702227c0414fa.dicom,images/877bde1cb8b7df49cde3fdb7020a1536/733a9b17716849f4fac702227c0414fa.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/733a9b17716849f4fac702227c0414fa.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/877bde1cb8b7df49cde3fdb7020a1536/733a9b17716849f4fac702227c0414fa.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/159fd6cdd9499e55558a7a7cb08e68db/28e89b25a61529a29660a2042725c41c.dicom,images/159fd6cdd9499e55558a7a7cb08e68db/28e89b25a61529a29660a2042725c41c.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/28e89b25a61529a29660a2042725c41c.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/28e89b25a61529a29660a2042725c41c.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/159fd6cdd9499e55558a7a7cb08e68db/fdfd30cb61a4f37ac1f122e0f45ae780.dicom,images/159fd6cdd9499e55558a7a7cb08e68db/fdfd30cb61a4f37ac1f122e0f45ae780.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/fdfd30cb61a4f37ac1f122e0f45ae780.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/fdfd30cb61a4f37ac1f122e0f45ae780.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/159fd6cdd9499e55558a7a7cb08e68db/114d538a35b1b8e8ab15ba05d790dc8d.dicom,images/159fd6cdd9499e55558a7a7cb08e68db/114d538a35b1b8e8ab15ba05d790dc8d.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/114d538a35b1b8e8ab15ba05d790dc8d.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/114d538a35b1b8e8ab15ba05d790dc8d.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/159fd6cdd9499e55558a7a7cb08e68db/5d2610e24aff460252ead498200a6a4c.dicom,images/159fd6cdd9499e55558a7a7cb08e68db/5d2610e24aff460252ead498200a6a4c.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/5d2610e24aff460252ead498200a6a4c.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/159fd6cdd9499e55558a7a7cb08e68db/5d2610e24aff460252ead498200a6a4c.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/e1b91a51a8ffa7dd603104abae65c0ab/16249821f7b29715c3bb8bd6db88f00a.dicom,images/e1b91a51a8ffa7dd603104abae65c0ab/16249821f7b29715c3bb8bd6db88f00a.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/16249821f7b29715c3bb8bd6db88f00a.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/16249821f7b29715c3bb8bd6db88f00a.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/e1b91a51a8ffa7dd603104abae65c0ab/ace92b13e3349a378f9cb1bff82a364e.dicom,images/e1b91a51a8ffa7dd603104abae65c0ab/ace92b13e3349a378f9cb1bff82a364e.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/ace92b13e3349a378f9cb1bff82a364e.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/ace92b13e3349a378f9cb1bff82a364e.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/e1b91a51a8ffa7dd603104abae65c0ab/5703c5841377a3546c9392c3f722a3e6.dicom,images/e1b91a51a8ffa7dd603104abae65c0ab/5703c5841377a3546c9392c3f722a3e6.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/5703c5841377a3546c9392c3f722a3e6.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/5703c5841377a3546c9392c3f722a3e6.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/e1b91a51a8ffa7dd603104abae65c0ab/3a73434c916f7d315a5e6b98314093c1.dicom,images/e1b91a51a8ffa7dd603104abae65c0ab/3a73434c916f7d315a5e6b98314093c1.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/3a73434c916f7d315a5e6b98314093c1.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/e1b91a51a8ffa7dd603104abae65c0ab/3a73434c916f7d315a5e6b98314093c1.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/f388218cb35e90103bb4b0c200bb0c33/ab1fde7c3eeb16fab2e4b6cc0e59df52.dicom,images/f388218cb35e90103bb4b0c200bb0c33/ab1fde7c3eeb16fab2e4b6cc0e59df52.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/ab1fde7c3eeb16fab2e4b6cc0e59df52.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/ab1fde7c3eeb16fab2e4b6cc0e59df52.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/f388218cb35e90103bb4b0c200bb0c33/8e61fe88f73216b33cb61742cc2240e7.dicom,images/f388218cb35e90103bb4b0c200bb0c33/8e61fe88f73216b33cb61742cc2240e7.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/8e61fe88f73216b33cb61742cc2240e7.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/8e61fe88f73216b33cb61742cc2240e7.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/f388218cb35e90103bb4b0c200bb0c33/540a1cc65fdb9a03b535fcd9c3ae21b0.dicom,images/f388218cb35e90103bb4b0c200bb0c33/540a1cc65fdb9a03b535fcd9c3ae21b0.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/540a1cc65fdb9a03b535fcd9c3ae21b0.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/540a1cc65fdb9a03b535fcd9c3ae21b0.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/f388218cb35e90103bb4b0c200bb0c33/9a65ad05f4297938a16b87dd201a9308.dicom,images/f388218cb35e90103bb4b0c200bb0c33/9a65ad05f4297938a16b87dd201a9308.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/9a65ad05f4297938a16b87dd201a9308.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/f388218cb35e90103bb4b0c200bb0c33/9a65ad05f4297938a16b87dd201a9308.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/f5d665656a4f983fdadcd55a00e02dce.dicom,images/2aa5a38e39e63a089feb1ecf4dbc2ea4/f5d665656a4f983fdadcd55a00e02dce.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/f5d665656a4f983fdadcd55a00e02dce.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/f5d665656a4f983fdadcd55a00e02dce.dicom,False,True,0,19742826,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/e70569b3f02c3b47159de27a3c480391.dicom,images/2aa5a38e39e63a089feb1ecf4dbc2ea4/e70569b3f02c3b47159de27a3c480391.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/e70569b3f02c3b47159de27a3c480391.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/e70569b3f02c3b47159de27a3c480391.dicom,False,True,0,19742828,False,True,True
https://physionet.org/files/vindr-mammo/1.0.0/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/d24c088be30f0d1b4b3346f45a4a9e78.dicom,images/2aa5a38e39e63a089feb1ecf4dbc2ea4/d24c088be30f0d1b4b3346f45a4a9e78.dicom,/content/vindr_mammo_fast_raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/d24c088be30f0d1b4b3346f45a4a9e78.dicom,/content/drive/MyDrive/vindr_mammo/dataset/raw/target2class_subset_v2_medium_balanced/images/2aa5a38e39e63a089feb1ecf4dbc2ea4/d24c088be30f0d1b4b3346f45a4a9e78.dicom,False,True,0,19742826,False,True,True
